Rep,TP,TN,FP,FN,Precision,Recall
CLUSTERS_8_REP_19,75934,5696418,104,216819024,0.998632,0.00035
CLUSTERS_8_REP_19,76134,5696418,104,216818824,0.998636,0.000351
CLUSTERS_8_REP_19,76402,5696418,104,216818556,0.998641,0.000352
CLUSTERS_8_REP_19,76518,5696418,104,216818440,0.998643,0.000353
CLUSTERS_8_REP_19,76734,5696418,104,216818224,0.998647,0.000354
CLUSTERS_8_REP_19,76832,5696418,104,216818126,0.998648,0.000354
CLUSTERS_8_REP_19,77120,5696418,104,216817838,0.998653,0.000356
CLUSTERS_8_REP_19,77116,5696418,104,216817842,0.998653,0.000356
CLUSTERS_8_REP_19,77218,5696418,104,216817740,0.998655,0.000356
CLUSTERS_8_REP_19,77164,5696418,104,216817794,0.998654,0.000356
CLUSTERS_8_REP_19,77428,5696418,104,216817530,0.998659,0.000357
CLUSTERS_8_REP_19,77494,5696418,104,216817464,0.99866,0.000357
CLUSTERS_8_REP_19,77788,5696418,104,216817170,0.998665,0.000359
CLUSTERS_8_REP_19,77942,5696418,104,216817016,0.998667,0.000359
CLUSTERS_8_REP_19,77934,5696418,104,216817024,0.998667,0.000359
CLUSTERS_8_REP_19,78296,5696418,104,216816662,0.998673,0.000361
CLUSTERS_8_REP_19,78338,5696418,104,216816620,0.998674,0.000361
CLUSTERS_8_REP_19,78370,5696418,104,216816588,0.998675,0.000361
CLUSTERS_8_REP_19,78580,5696504,18,216816378,0.999771,0.000362
CLUSTERS_8_REP_19,78822,5696504,18,216816136,0.999772,0.000363
CLUSTERS_8_REP_19,79102,5696504,18,216815856,0.999772,0.000365
CLUSTERS_8_REP_19,79188,5696504,18,216815770,0.999773,0.000365
CLUSTERS_8_REP_19,79362,5696504,18,216815596,0.999773,0.000366
CLUSTERS_8_REP_19,79284,5696504,18,216815674,0.999773,0.000366
CLUSTERS_8_REP_19,79340,5696504,18,216815618,0.999773,0.000366
CLUSTERS_8_REP_19,79388,5696504,18,216815570,0.999773,0.000366
CLUSTERS_8_REP_19,79492,5696504,18,216815466,0.999774,0.000366
CLUSTERS_8_REP_19,79426,5696504,18,216815532,0.999773,0.000366
CLUSTERS_8_REP_19,79786,5696504,18,216815172,0.999774,0.000368
CLUSTERS_8_REP_19,79912,5696504,18,216815046,0.999775,0.000368
CLUSTERS_8_REP_19,80196,5696504,18,216814762,0.999776,0.00037
CLUSTERS_8_REP_19,80300,5696504,18,216814658,0.999776,0.00037
CLUSTERS_8_REP_19,80416,5696504,18,216814542,0.999776,0.000371
CLUSTERS_8_REP_19,80552,5696504,18,216814406,0.999777,0.000371
CLUSTERS_8_REP_19,81132,5696504,18,216813826,0.999778,0.000374
CLUSTERS_8_REP_19,81274,5696504,18,216813684,0.999779,0.000375
CLUSTERS_8_REP_19,81388,5696504,18,216813570,0.999779,0.000375
CLUSTERS_8_REP_19,81682,5696504,18,216813276,0.99978,0.000377
CLUSTERS_8_REP_19,81760,5696418,104,216813198,0.99873,0.000377
CLUSTERS_8_REP_19,81988,5696418,104,216812970,0.998733,0.000378
CLUSTERS_8_REP_19,82010,5696418,104,216812948,0.998733,0.000378
CLUSTERS_8_REP_19,82018,5696418,104,216812940,0.998734,0.000378
CLUSTERS_8_REP_19,82052,5696418,104,216812906,0.998734,0.000378
CLUSTERS_8_REP_19,82368,5696418,104,216812590,0.998739,0.00038
CLUSTERS_8_REP_19,82586,5696418,104,216812372,0.998742,0.000381
CLUSTERS_8_REP_19,82662,5696418,104,216812296,0.998743,0.000381
CLUSTERS_8_REP_19,82690,5696418,104,216812268,0.998744,0.000381
CLUSTERS_8_REP_19,83060,5696490,32,216811898,0.999615,0.000383
CLUSTERS_8_REP_19,82872,5696490,32,216812086,0.999614,0.000382
CLUSTERS_8_REP_19,82846,5696490,32,216812112,0.999614,0.000382
CLUSTERS_8_REP_19,83146,5696490,32,216811812,0.999615,0.000383
CLUSTERS_8_REP_19,83292,5696490,32,216811666,0.999616,0.000384
CLUSTERS_8_REP_19,83280,5696490,32,216811678,0.999616,0.000384
CLUSTERS_8_REP_19,83258,5696490,32,216811700,0.999616,0.000384
CLUSTERS_8_REP_19,83312,5696490,32,216811646,0.999616,0.000384
CLUSTERS_8_REP_19,83242,5696490,32,216811716,0.999616,0.000384
CLUSTERS_8_REP_19,83346,5696490,32,216811612,0.999616,0.000384
CLUSTERS_8_REP_19,83442,5696490,32,216811516,0.999617,0.000385
CLUSTERS_8_REP_19,83720,5696468,54,216811238,0.999355,0.000386
CLUSTERS_8_REP_19,84444,5696468,54,216810514,0.999361,0.000389
CLUSTERS_8_REP_19,84614,5696468,54,216810344,0.999362,0.00039
CLUSTERS_8_REP_19,84700,5696468,54,216810258,0.999363,0.000391
CLUSTERS_8_REP_19,85058,5696468,54,216809900,0.999366,0.000392
CLUSTERS_8_REP_19,85176,5696468,54,216809782,0.999366,0.000393
CLUSTERS_8_REP_19,85106,5696468,54,216809852,0.999366,0.000392
CLUSTERS_8_REP_19,85012,5696468,54,216809946,0.999365,0.000392
CLUSTERS_8_REP_19,84988,5696468,54,216809970,0.999365,0.000392
CLUSTERS_8_REP_19,85076,5696468,54,216809882,0.999366,0.000392
CLUSTERS_8_REP_19,85112,5696468,54,216809846,0.999366,0.000392
CLUSTERS_8_REP_19,85458,5696468,54,216809500,0.999369,0.000394
CLUSTERS_8_REP_19,85540,5696468,54,216809418,0.999369,0.000394
CLUSTERS_8_REP_19,85592,5696468,54,216809366,0.999369,0.000395
CLUSTERS_8_REP_19,85952,5696468,54,216809006,0.999372,0.000396
CLUSTERS_8_REP_19,86388,5696468,54,216808570,0.999375,0.000398
CLUSTERS_8_REP_19,86356,5696468,54,216808602,0.999375,0.000398
CLUSTERS_8_REP_19,86566,5696468,54,216808392,0.999377,0.000399
CLUSTERS_8_REP_19,86646,5696468,54,216808312,0.999377,0.000399
CLUSTERS_8_REP_19,86562,5696468,54,216808396,0.999377,0.000399
CLUSTERS_8_REP_19,86840,5696468,54,216808118,0.999379,0.0004
CLUSTERS_8_REP_19,87032,5696468,54,216807926,0.99938,0.000401
